@relation 'ARFF for bata_2014.txt'

@attribute tweet string
@attribute @@class@@ {T, N, F, A}
% T = (True) Positive tweet
% N = Neutral tweet
% F = (False) Negative Tweet
% A = Alert tweet

@data
'RT @enschede: Vanmiddag Oude Markt #Enschede @Batavierenrace! Let op: geen fietsen op de Oude Markt maar in bewaakte fietsenstalling Kruisp…',?
'RT @Batavierenrace: Wereldrecord! Met een totaal aantal van 8614 lopers heeft de 42e Batavierenrace het wereldrecord van de 40e editie (850…',?
'Groningen wint estafetterun Batavierenrace #newslocker http://t.co/bm5XBgS1AB',?
'Groningen wint estafetterun Batavierenrace #newslocker http://t.co/3uT0fY6Vxm',?
'RT @rudengrim: Wat een weekend! Derde plaats met universiteitsteam Eindhoven #batavierenrace',?
'Foto\'s van team JOVD Twente en Rijk van Nijmegen c.a.\nhttps://t.co/NIrCN5TwOZ http://t.co/ncsTa1YlJP',?
'Vorig jaar 265e, dit jaar als 181e gefinisht. Komend jaar top-100 dus? ;-)  Lopers, bedankt! #batavierenrace',?
'RT @topicusbv: Grote complimenten aan de organisatie van @Batavierenrace, jullie hadden alles echt top geregeld, wij hebben een fantastisch…',T
'Een fijne combinatie van hardlopen en feest gehad dit weekend. Ondanks de regen was het een mooie #batavierenrace',T
'Aeolus wint grootste Batavierenrace ooit http://t.co/W1VCpfjYhu',?
'Het feestje van de batavierenrace was ook zéér geslaagd #bata14',T
'Een hete douche en geen wachtende mensen achter je. Heerlijk na weekend Batavierenrace! #my100happydays #22 http://t.co/DIpZCXX4Ic',?
'Een hete douche en geen wachtende mensen achter je. Heerlijk na een Batavierenrace weekend! #my100happydays #21 http://t.co/tS7qlnM54F',?
'Lachende gezichten na de #batavierenrace van het #erasmusuni team. Goed gedaan team! @erasmusnieuws @ErasmusMag http://t.co/ceXw965lsu',?
'#batavierenrace http://t.co/LQCjp9qACb',?
'De 42e Batavierenrace was een groot succes voor de Kannibalz! Helaas niet een 2e plaats zoals bij het Eurovisie... http://t.co/Fb46U40gFB',?
'Terug van de #batavierenrace en de camera is al aardig opgedroogd. Mijn foto\'s: https://t.co/UrYuPjhO2U WP4, WP8, WP12, WP15, WP18 en WP23.',?
'Gisteren namens @SV_Synergy de laatste etappe van de @Batavierenrace gelopen. Met gemiddelde van 14,2 km per uur zeer blij! #nice #bata14',?
'RT @tw1994: Eindelijk terug in Ehv van de #Batavierenrace, na een lange brakke treinrit. Ondanks het takkeweer was \'t weer een mooi weekend…',?
'@Batavierenrace Wat een waanzinnig weekend!! #batakampioen #rughanzeteam',?
'#batavierenrace was top!!! :) volgend jaar doen we zeker weer mee!',?
'Topweekend gehad bij Batavierenrace in Enschede!',?
'@EerkeB Batavierenrace uitstekend gelopen! Ruim binnen doelstelling. Meewind compenseerde de modder. Prima prestaties van hele team',?
'De WUR lopers hebben het goed gedaan met de 42e #Batavierenrace! Gefeliciteerd met jullie 7e plek! http://t.co/wYyoOrB9J5',?
'Batavierenrace was gaaf om mee te doen! goed gelopen en gefeest!',T
'Geweldig weekend gehad bij de #Batavierenrace, 3e met het TUe/Fontys team en daarna Enschede onveilig gemaakt =) #team169',?
'42e @batavierenrace GOUD voor Groningen!!!! http://t.co/bgQbgfVloc',?
'Bata4en wat was je gezellig! Ondanks de regen een geslaagd weekendje! #bata14',?
'RT @Batavierenrace: Wereldrecord! Met een totaal aantal van 8614 lopers heeft de 42e Batavierenrace het wereldrecord van de 40e editie (850…',?
'RT @UniWageningen: De WUR lopers hebben het goed gedaan met de 42e #Batavierenrace! Gefeliciteerd met jullie 7e plek! http://t.co/wYyoOrB9J5',?
'RT @Linellay: Ha, nu al zin in de #Batavierenrace van 2015! Nagenieten met m\'n afspeellijst, die hopelijk ook wat oppept tijdens … http://t…',?
'RT @Harriegerrits14: 42e @batavierenrace GOUD voor Groningen!!!! http://t.co/bgQbgfVloc',?
'Overview #batavierenrace. Bad weather and unfortunate accidents. #utwente http://t.co/l5BNCTQvQD',?
'Wat een bek, zeg. https://t.co/fsYuVVaFxc',?
'Geweldig weekend in Enschede gehad bij de batavierenrace! 😊 #bata14',T
'Gesloopt maar voldaan! Topweekend gehad bij de Batavierenrace #vrijwilligers #hartvanbrabantloop http://t.co/QPUAUqDPnW',?
'De party-bus-cd bleef dit jaar bij de Batavierenrace helaas thuis. Maar toch nog even het ultieme Keizerstad... http://t.co/hhs2RPsTKH',?
'Finish Batavierenrace in Enschede verplaatst door noodweer - RTV Oost #newslocker http://t.co/dbwOsYmNn8',?
'Lopers Batavierenrace onderweg naar Enschede - RTV Oost #newslocker http://t.co/IsedsAWSwH',?
'RT @R_Lugtenburg: Gesloopt maar voldaan! Topweekend gehad bij de Batavierenrace #vrijwilligers #hartvanbrabantloop http://t.co/QPUAUqDPnW',?
'Proud of our results for the Formal Methods and Tools group at U. Twente: https://t.co/1AF3U9kreQ',?
'Weekendje #Batavierenrace was top, kneiter hard die nacht door gelopen maar nu compleet uitgeteld! Volgend jaar weer! #bata #skits',?
'RT @Batavierenrace: Wereldrecord! Met een totaal aantal van 8614 lopers heeft de 42e Batavierenrace het wereldrecord van de 40e editie (850…',?
'Eerste \'wedstrijd\' na lange blessure, ontzettend fijn!Topsport speciaal voor studenten op m\'n website http://t.co/fHTollzUym #Batavierenrace',?
'De complete groep KAGgers die dit jaar meedeed aan de Batavierenrace. We zijn op de 253ste plek geëindigd, dat is... http://t.co/9v20p6wBJX',?
'RT @geepje: De @Batavierenrace is in volle gang! Het #erasmusuni team heeft de nodige km\'s in de benen. Op naar de finish! http://t.co/qp99…',?
'Wij maakten een terugblik in foto\'s van de Batavierenrace voor je. http://t.co/MM8O8vsEyH',?
'RT @UniWageningen: De WUR lopers hebben het goed gedaan met de 42e #Batavierenrace! Gefeliciteerd met jullie 7e plek! http://t.co/wYyoOrB9J5',?
'RT @TwenteAtletiek: Aeolus wint grootste Batavierenrace ooit http://t.co/W1VCpfjYhu',?
'Wereldrecord 42e Batavierenrace http://t.co/m0ozNu1yCh',?
'RT @VoxNieuws: Wij maakten een terugblik in foto\'s van de Batavierenrace voor je. http://t.co/MM8O8vsEyH',?
'Sign build out of beer crates #batavierenrace http://t.co/Fsb7AdeLsH',?
'De lopers van #Mercurius hebben een mooie race gelopen bij de #batavierenrace!',?
'\'De natste Batavierenrace ooit\' was het. De ideale omstandigheden dus voor de mooiste onder- en boven... http://t.co/BsOYi4jB3l',?
'Heren 6 was met 4 spelers hofleverancier bij de Batavierenrace 2014.. Een staande ovatie voor Chrissie in Ulft. http://t.co/jBhfVE4cJ9',?
'Gisteren stonden wij met onze stand op de #batavierenrace te Enschede. Nogmaals bedankt! @Batavierenrace http://t.co/uYfBfPbecp',?
'Had a great time during the #Batavierenrace. Finished 49th (10km) and 41st (4.6km) in my two stages. And my @TomTom GPS watch is great!',?
'Felicitaties aan de winnaars #bata2014 en meer dan complimenten en felicitaties voor de organisatie van #batavierenrace. Op naar september!',?
'Kuitjes kapot, heerlijk zo na de 12,5km gelopen te hebben in ruim 57 minuten #Bata14 http://t.co/mbwDRHifiZ',?
'Zoooo lekker lekker uitbrakken van de #batavierenrace',?
'Studente @Linellay liep voor het eerst mee met de @Batavierenrace. De plannen voor volgend jaar liggen al klaar. http://t.co/ezRUjVCKb0',?
'RT @VoxNieuws: Studente @Linellay liep voor het eerst mee met de @Batavierenrace. De plannen voor volgend jaar liggen al klaar. http://t.co…',?
'´Zere benen en ik moet naar de wc´: Nog niet genoeg van de Batavierenrace\' Oké, nog één verhaal dan. Vox-medew... http://t.co/IV1kxHYHK0',?
'Na @batavierenrace vandaag weer aan de slag voor @RHDHV_NL en - met mijn thesis. #maandag',?
'#nieuws Gronings collectief wint 42e Batavierenrace http://t.co/4cvfBe1oxk #enschede',?
'Gronings collectief wint 42e Batavierenrace http://t.co/aXa0KRpany #nieuws #overijssel #nieuwsoverijssel',?
'Gronings collectief wint 42e Batavierenrace http://t.co/jrcOhU0zYV #gelderland #nieuws #provincienieuws',?
'Gronings collectief wint 42e Batavierenrace http://t.co/RRovzMRY9l #nbrabant #provincie #brabant',?
'Gronings collectief wint 42e Batavierenrace http://t.co/PNvFkIZtmG #provincie #groningen #info',?
'Gronings collectief wint 42e Batavierenrace http://t.co/rrbFv1JvPW',?
'Nog even lekker nagenieten van de 42e Batavierenrace? Lees dan WP26, de uitslagenkrant van de 42e Batavierenrace. https://t.co/206VfcBaXT',?
'Did it! #batavierenrace #running #lastfriday #stiekemwashetbestleuk http://t.co/ASEpubXh6k',?
'Did it! #batavierenrace #running #lastfriday #stiekemwashetbestleuk http://t.co/aluhgrGIk3',?
'RT @Batavierenrace: Nog even lekker nagenieten van de 42e Batavierenrace? Lees dan WP26, de uitslagenkrant van de 42e Batavierenrace. https…',?
'Geen podiumplek voor UvA bij verregende Batavierenrace: ´Regen, noch koude, noch hitte, noch duisternis, kan v... http://t.co/4cifigJbFz',?
'#Enschede Gronings collectief wint 42e Batavierenrace: Enschede - De noorderlingen zijn ter... http://t.co/29l4DSP1ol © de weekkrant.nl',?
'Gronings collectief wint 42e Batavierenrace: Enschede - De noorderlingen zijn terug. Afgelopen twee jaar moest... http://t.co/nsGshQoz2l',?
'#nb #bata14 ‘Zere benen en ik moet naar de wc’  http://t.co/GMeivABbLD',?
'Geen podiumplek Amsterdam bij verregende Batavierenrace http://t.co/xrvaH7aiMJ',?
'Hardloopteam @univgroningen eerste geworden op @Batavierenrace Congrats!',?
'Het was een fantastisch weekend! Nu hard aan de bak voor onze hvb!  #bata14 #batavierenrace #running #TilburgU #UvT http://t.co/SXNLjsNDNs',?
'UT/Saxion Runningteam finisht als zesde in een hectische Batavierenrace http://t.co/ZakPPnsJiM',?
'Filmpje: Een natte 42e Batavierenrace http://t.co/yb5pa5gJYr',?
'RT @Sax_nu: Filmpje: Een natte 42e Batavierenrace http://t.co/yb5pa5gJYr',?
'We met one of our #eugames2014 volunteers at the #bata14! Join her this summer: http://t.co/ceSDj9ykef http://t.co/UuPVvhqV8a',?
'Gronings collectief wint 42e Batavierenrace: De noorderlingen zijn terug. Afgelopen twee jaar moesten zij de w... http://t.co/1FqQghXFYD',?
'#bata14 #UT Wereldrecord, mooie race en veel regen http://t.co/OH2IpU3GoF',?
'Afgelopen weekend is ons team 93\'e geworden bij de @Batavierenrace! Een prima prestatie voor ons recreanten. Alle toplopers bedankt! #EOSVU',?
'RT @HVBLoop: Het was een fantastisch weekend! Nu hard aan de bak voor onze hvb!  #bata14 #batavierenrace #running #TilburgU #UvT http://t.c…',?
'Wat een topweekend was het! In 2015 gaan we voor de 1e prijs :-) @demcon. Bekijk ons fotoalbum op FB http://t.co/473QieRAGG @Batavierenrace',?
'RT @Batavierenrace: De #Topicus herstart om 12 uur was een succes! #batavierenrace #bata http://t.co/b7ba8fCdeu',?
'#glanerbrug #twente Gronings collectief wint 42e Batavierenrace http://t.co/6ps7gmMxZy',?
'#lonneker #twente Gronings collectief wint 42e Batavierenrace http://t.co/drexA8Fr2o',?
'We met one of our #eugames2014 volunteers at the #bata14! Join her this summer: http://t.co/sSf8sTDtQb #erasmusuni http://t.co/2Rf14sYUWX',?
'Bata loopt vertraging op: De 42ste editie van de Batavierenrace heeft in de nachtetappes een half uur vertragi... http://t.co/13PgKkXe9Y',?
'Geen podiumplek Amsterdam bij verregende Batavierenrace #newslocker http://t.co/n3V8PtmoCk',?
'Gronings collectief wint 42e Batavierenrace #newslocker http://t.co/jWkvdmXIbo',?
'Afgelopen weekend een prachtige Batavierenrace beleefd en veel SAV leden weer gesproken? Kom tijdens Hemelvaart... http://t.co/0r23gic6fe',?
'RT @EUGames2014: We met one of our #eugames2014 volunteers at the #bata14! Join her this summer: http://t.co/sSf8sTDtQb #erasmusuni http://…',?
'Team UvO boert goed bij Batavierenrace - http://t.co/Lr6P3IH019 - ... http://t.co/9kX4jZDnTl',?
'RT @HVBLoop: Het was een fantastisch weekend! Nu hard aan de bak voor onze hvb!  #bata14 #batavierenrace #running #TilburgU #UvT http://t.c…',?
'RT @topicusbv: Wat een topweekend was het! In 2015 gaan we voor de 1e prijs :-) @demcon. Bekijk ons fotoalbum op FB http://t.co/473QieRAGG …',?
'RT @HVBLoop: Het was een fantastisch weekend! Nu hard aan de bak voor onze hvb!  #bata14 #batavierenrace #running #TilburgU #UvT http://t.c…',?
'@utsaxionteam Bedankt voor jullie prestatie! We zijn blij dat we jullie konden sponsoren #batavierenrace http://t.co/ueO6eD40kY',?
'Gronings collectief wint 42e Batavierenrace http://t.co/v0ajhN0Q8c #wageningen',?
'#Groningen wint 42e Batavierenrace: Het Groningse universiteitsteam heeft zaterdag de 42e Batavierenrace gewon... http://t.co/1Isy66adpo',?
'#Groningen wint 42e Batavierenrace: Het Groningse universiteitsteam heeft zaterdag de 42e Batavierenrace gewon... http://t.co/3B8EU8n97w',?
'RT @NormaGroep: @utsaxionteam Bedankt voor jullie prestatie! We zijn blij dat we jullie konden sponsoren #batavierenrace http://t.co/ueO6eD…',?
'Ik heb 25 foto\'s op Facebook geplaatst in het album "Batavierenrace | SportCie" http://t.co/ThlBb5htJw',?
'Het RUG/Hanze Runnersworld won dit weekend de Batavierenrace! Van harte gefeliciteerd met deze enorm knappe prestatie!',?
'RT @UniWageningen: De WUR lopers hebben het goed gedaan met de 42e #Batavierenrace! Gefeliciteerd met jullie 7e plek! http://t.co/wYyoOrB9J5',?
'Het RUG/Hanze Runnersworldteam won dit weekend de Batavierenrace! Van harte gefeliciteerd met deze enorm knappe prestatie!',?
'RT @ManfredGeisink: #krijtcampagne voor @topicusbv tijdens @Batavierenrace . Ook @maphevents ! http://t.co/g4Mjk3X2EA',?
'120 alumni liepen afgelopen zaterdag de Batavierenrace wegens het 50-jarig bestaan van Kronos. - UT Nieuws http://t.co/EXI6rfRvdG',?
'RT @UTNieuws: 120 alumni liepen afgelopen zaterdag de Batavierenrace wegens het 50-jarig bestaan van Kronos. - UT Nieuws http://t.co/EXI6rf…',?
'Excentriek over de streep tijdens de Batavierenrace #bata #Topicus http://t.co/fbM1rfKXrK',?
'AEOLUS RUNNINGTEAM wint BATAVIERENRACE voor de vierde keer http://t.co/hcJofjhVnz #atletiek #hardlopen',?
'AEOLUS RUNNINGTEAM wint BATAVIERENRACE voor de vierde keer http://t.co/VSK0wIzHiZ #atletiek #hardlopen',?
'RT @UTNieuws: 120 alumni liepen afgelopen zaterdag de Batavierenrace wegens het 50-jarig bestaan van Kronos. - UT Nieuws http://t.co/EXI6rf…',?
'Gronings collectief wint 42e Batavierenrace #newslocker http://t.co/kM36qdJLzv',?
'Groningen wint 42e Batavierenrace #newslocker http://t.co/XGbUjciGId',?
'Groningen wint 42e Batavierenrace http://t.co/5ZwvlROHJF',?
'#RUG &amp; #Hanzestudenten winnen 42ste #Batavierenrace, de grootste estafetteloop ter wereld. Gefeliciteerd met deze... http://t.co/NqQhOOzwRn',?
'@pepijnoomen Leuk, dat stukje in de uitslagenkrant van de #Batavierenrace. http://t.co/FOsXu4y8JA',?
'SSN feliciteert @ACLOSPORT  en @Batavierenrace met de prachtige prestaties. Prachtige editie van de #BATA en titel voor #RUG #Hanze',?
'RT @HanzeMag: #RUG &amp; #Hanzestudenten winnen 42ste #Batavierenrace, de grootste estafetteloop ter wereld. Gefeliciteerd met deze... http://t…',?
'Brons voor Eindhovense studenten in Batavierenrace http://t.co/IiSWS10RCc',?
'Geen podiumplek EUR bij natte Batavierenrace: Voor het eerst in vier jaar verscheen een universiteitsteam uit ... http://t.co/n2q5y7m6Js',?
'RT @tuecursor: Brons voor Eindhovense studenten in Batavierenrace http://t.co/IiSWS10RCc',?
'Jullie waren weer top, @lijn7degekste!  http://t.co/fGoMR0VInB #batavierenrace #batavierenfeest',?
'Nike ambassadors went for a road trip this weekend! #weownthenight #batavierenrace #nikeplus http://t.co/0H0DQUcuad',?
'We hebben de @Telegraaf gehaald met @Batavierenrace. "Excentriek over de finish"... in een Topicus Morphsuit! http://t.co/XESPxToufL',?
'Geen podiumplek voor het EUR-team tijdens een natte Batavierenrace. http://t.co/10AJPn6hSr',?
'RT @topicusbv: We hebben de @Telegraaf gehaald met @Batavierenrace. "Excentriek over de finish"... in een Topicus Morphsuit! http://t.co/XE…',?
'Meedoen belangrijker dan winnen... Tot volgend jaar! RT @ErasmusMag: Geen podiumplek voor het EUR-team tijdens #bata http://t.co/75luVkWb8r',?
'Trots op de ode die voor mij is geschreven n.a.v. mijn rol als ploegleider van @UniTeamAdam #Batavierenrace https://t.co/yJH6Aiy7Pf',?
'RT @HanzeMag: #RUG &amp; #Hanzestudenten winnen 42ste #Batavierenrace, de grootste estafetteloop ter wereld. Gefeliciteerd met deze... http://t…',?
'RT @geepje: Meedoen belangrijker dan winnen... Tot volgend jaar! RT @ErasmusMag: Geen podiumplek voor het EUR-team tijdens #bata http://t.c…',?
'Bekijk nu onze Batavierenfeest 2014 Video!\n\nWe hebben een awesome avond gehad tijden de Batavierenrace 2014 in... http://t.co/uQAL1G781s',?
'Gezien? Groningen wint Batavierenrace! http://t.co/7dtfKKShki',?
'We nemen aan dat iedereen weer in het rijk der levenden is na een slopend, maar fantastische Batavierenrace?\n\nBij... http://t.co/uxiRanPfGQ',T
'I\'m at Batavierenrace Nijmegen http://t.co/4dK812h35w',?
'RT @tuecursor: Brons voor Eindhovense studenten in Batavierenrace http://t.co/IiSWS10RCc',?
'RT @tuecursor: Brons voor Eindhovense studenten in Batavierenrace http://t.co/IiSWS10RCc',?
'Leuk stukje in de uitslagenkrant van de #batavierenrace met o.a. @pepijnoomen over onze fietsverlichtingsactie: http://t.co/FOsXu4y8JA',?
'Zeilweekend, Batavierenrace, slot- en sluitfeest, hockeytoernooi en Mr. Plato; wat hebben deze activiteiten met... http://t.co/LCHces6zzE',?
'TV Enschede Nieuws ma 12 mei: uitstel luchthaven, eindexamens, @Batavierenrace en @CommonLinnets http://t.co/e8VNyEW7T3 #tvefm #enschede',?
'#nieuws Gronings collectief wint 42e Batavierenrace http://t.co/0OVGawcws1 #enschede',?
'RT @tvefm: TV Enschede Nieuws ma 12 mei: uitstel luchthaven, eindexamens, @Batavierenrace en @CommonLinnets http://t.co/e8VNyEW7T3 #tvefm #…',?
'RT @topicusbv: We hebben de @Telegraaf gehaald met @Batavierenrace. "Excentriek over de finish"... in een Topicus Morphsuit! http://t.co/XE…',?
'Gronings collectief wint 42e Batavierenrace #newslocker http://t.co/MxLX8KvHCU',?
'@SVNnijmegen, KNUS en Soda liepen samen als team LetteRun de Batavierenrace. Lees een verslag van @Linellay op http://t.co/Vn9Mv82FKq',?
'158ste plaats behaald op de @Batavierenrace, een fantastische prestatie!',?
'Groningen wint de 42e Batavierenrace #newslocker http://t.co/49FLiNwQtS',?
'RT @Batavierenrace: Nog even lekker nagenieten van de 42e Batavierenrace? Lees dan WP26, de uitslagenkrant van de 42e Batavierenrace. https…',?
'¤ http://t.co/riTHjGH3uJ 766 #Batavierenrace #Groningen #wint #Batavierenrace #daniellemcxs # # #android #game #apk #download',?
'RT @daniellemcxs: ¤ http://t.co/riTHjGH3uJ 766 #Batavierenrace #Groningen #wint #Batavierenrace #daniellemcxs # # #android #game #apk #down…',?
'RT @daniellemcxs: ¤ http://t.co/riTHjGH3uJ 766 #Batavierenrace #Groningen #wint #Batavierenrace #daniellemcxs # # #android #game #apk #down…',?
'RT @daniellemcxs: ¤ http://t.co/riTHjGH3uJ 766 #Batavierenrace #Groningen #wint #Batavierenrace #daniellemcxs # # #android #game #apk #down…',?
'"@ProminentePik: "Rennen is voor dieren." #batavierenrace" in dat geval was ik een beest denk ik ;)',?
'RT @FB_Nijmegen: Leuk stukje in de uitslagenkrant van de #batavierenrace met o.a. @pepijnoomen over onze fietsverlichtingsactie: http://t.c…',?
'RT @zwemtoerist: Jullie waren weer top, @lijn7degekste!  http://t.co/fGoMR0VInB #batavierenrace #batavierenfeest',?
'RT @ACLOSPORT: Het RUG/Hanze Runnersworldteam won dit weekend de Batavierenrace! Van harte gefeliciteerd met deze enorm knappe prestatie!',?
'Weer een eerste plaats voor het RUG/Hanze Runnersworld team #universiteitscompetitie @Batavierenrace dit weekend - Top!',?
'RT @topicusbv: We hebben de @Telegraaf gehaald met @Batavierenrace. "Excentriek over de finish"... in een Topicus Morphsuit! http://t.co/XE…',?
'RT @topicusbv: Wat een topweekend was het! In 2015 gaan we voor de 1e prijs :-) @demcon. Bekijk ons fotoalbum op FB http://t.co/473QieRAGG …',?
'RT @TopicusFinance: Excentriek over de streep tijdens de Batavierenrace #bata #Topicus http://t.co/fbM1rfKXrK',?
'RT @tvefm: TV Enschede Nieuws ma 12 mei: uitstel luchthaven, eindexamens, @Batavierenrace en @CommonLinnets http://t.co/e8VNyEW7T3 #tvefm #…',?
'RT @topicusbv: We hebben de @Telegraaf gehaald met @Batavierenrace. "Excentriek over de finish"... in een Topicus Morphsuit! http://t.co/XE…',?
'Had an AMAZING weekend ! #had #an #amazing #weekend #fun #batavierenrace #42ebata #bata #running… http://t.co/SN2atMVvxi',?
'"De Achterhoek overspoeld met hardlopende studenten van de Batavierenrace" http://t.co/Tm5RW68OdZ',?
'Pff, voel me nog steeds kut na de #Batavierenrace. Keelpijn, verkouden, gigantische spierpijn en nog een beetje brak. #maarhetwasweermooi',?
'RT @TwitWinter: "De Achterhoek overspoeld met hardlopende studenten van de Batavierenrace" http://t.co/Tm5RW68OdZ',?
'Een super gaaf weekend gehad! Meegedaan aan de Batavierenrace, geeïndigd op een mooie 54ste plek! :-)… http://t.co/PabLSVv3Hv',?
'RT @TwitWinter: "De Achterhoek overspoeld met hardlopende studenten van de Batavierenrace" http://t.co/Tm5RW68OdZ',?
'"Succes voor het UT/Saxion-Runningteam bij de Batavierenrace."\n\nLees het artikel op: http://t.co/7kfI6Yqrg0 http://t.co/HWPmWOzBL0',?
'RT @VVHarambee: 158ste plaats behaald op de @Batavierenrace, een fantastische prestatie!',?
'Eindelijk, de foto\'s van de @Batavierenrace! https://t.co/6GrAyW3Iqa\nZoek hier je eigen actiefoto: https://t.co/xsKwIUl5EY',?
'Floor loopt persoonlijk record op Batavierenrace: \nAppelscha - Invictusatleet Gerko Floor heeft tijdens de Ba ... http://t.co/wsCkQEUZzG',?
'#bata14 herstel loopje in de prachtige zon!',?
'RT @HiddeHendriksen: Een fijne combinatie van hardlopen en feest gehad dit weekend. Ondanks de regen was het een mooie #batavierenrace',T
'@Batavierenrace Waarom is de eerste etappe van de Bata uit de uitslag gehaald?',F
'Eerste etappe #batavierenrace geschrapt vanwege verkeerd lopen van 3e startgroep?',F
'@topicusbv @Batavierenrace maar tot die tijd zijn jullie altijd welkom \'m bij ons te komen bewonderen! :-) http://t.co/csNP7cGeaC',?
'Tjas wint Gouden Schaats op Batavierenrace!\n\nG.S.S.V. Tjas deed dit jaar massaal mee aan de Batavierenrace. In de... http://t.co/UPAVQyv9V3',?
'Het Groningse universiteitsteam heeft zaterdag de 42e Batavierenrace gewonnen http://t.co/VgV8d3sNcS Gefeliciteerd!',?
'batavierenrace was succes afgelopen weekend. Erg gezellig om samen met de @loefbijter @deloefbijter te lopen:).',T
'Afgelopen weekend heeft Mundus weer gestreden tijdens de Batavierenrace. Met een mooie 123ste plek als resultaat. http://t.co/p0shrdCwS1',?
'I posted 13 photos on Facebook in the album "2014 05 10 Batavierenrace" http://t.co/w4wXFMcOrG',?
'Batavierenrace 2014! #running #focused #bata #asics #lovetorun http://t.co/LIobfanPhZ',?
'Vanavond een heerlijke training om je spierpijn van de Batavierenrace er uit te lopen, nu hopelijk zonder regen!... http://t.co/SlKR5fOvLQ',?
'Heb je afgelopen weekend de #Batavierenrace gelopen en is dat goed bevallen? Meld je aan voor #RadboudSports! http://t.co/GTZO3aRhdz @RUFdM',?
'RT @KarlKouki: Heb je afgelopen weekend de #Batavierenrace gelopen en is dat goed bevallen? Meld je aan voor #RadboudSports! http://t.co/GT…',?
'Prima prestatie team NOP in Batavierenrace http://t.co/vhiA4juXuW #nieuwsoverijssel #nieuws #overijssel',?
'Prima prestatie team NOP in Batavierenrace http://t.co/hyOJdkiLA8 #flevoland #provincie #nieuwsflevoland',?
'Prima prestatie team NOP in Batavierenrace http://t.co/KdmNr6VmPO #provincie #gelderland #arnhem',?
'DeNoordOostPolder.nl Prima prestatie team NOP in Batavierenrace: ENSCHEDE/EMMELOORD – Het team ‘Buitengewoon N... http://t.co/lV5tLrM05K',?
'De NOP Prima prestatie team NOP in Batavierenrace: ENSCHEDE/EMMELOORD – Het team ‘Buitengewoon Noordoostpolder... http://t.co/gAx8o089df',?
'#DeNoordoostpolder: Prima prestatie team NOP in Batavierenrace: ENSCHEDE/EMMELOORD – Het team ‘Buitengewoon No... http://t.co/77XzgfZI15',?
'#nieuws Prima prestatie team NOP in Batavierenrace http://t.co/gxtEl327yY #enschede',?
'Prima prestatie team NOP in Batavierenrace http://t.co/cvQgQMXxoK #noordoostpolder',?
'#DeNOP Sport: Prima prestatie team NOP in Batavierenrace: ENSCHEDE/EMMELOORD – Het team ‘Buitengewoon Noordoos... http://t.co/Qntd292SuU',?
'Prima prestatie team NOP in Batavierenrace: ENSCHEDE/EMMELOORD – Het team ‘Buitengewoon Noordoostpolder’, best... http://t.co/dGSlPeJUfN',?
'Wat saai dat er geen foto\'s zijn van WP22 van de @Batavierenrace. =(',F
'Prima prestatie team NOP in Batavierenrace #newslocker http://t.co/AJja1hQWBQ',?
'New post: Batavierenrace http://t.co/JF0wnKyzz4',?
'\'Bouw nieuwe noordtak Betuwelijn\' http://t.co/0WNLzNMIyf volgen ze nou exact de route van de @batavierenrace #dtv #snelstedoordeachterhoek',?
'RT @peter_kuin: \'Bouw nieuwe noordtak Betuwelijn\' http://t.co/0WNLzNMIyf volgen ze nou exact de route van de @batavierenrace #dtv #snelsted…',?
'Zaterdag 10 mei was het weer zover: de Batavierenrace ging van start en Morado CF was natuurlijk weer aanwezig.... http://t.co/poWOSi6rpA',?
'RT @topicusbv: We hebben de @Telegraaf gehaald met @Batavierenrace. "Excentriek over de finish"... in een Topicus Morphsuit! http://t.co/XE…',?
'Na de gemiste batavierenrace ook geen #marikenloop dit jaar door blessures...zucht',?
'Ik heb 90 foto\'s op Facebook geplaatst in het album "De Batavierenrace 2014" http://t.co/DrIsXDJmXa',?
